team,season,week,total_yards,def_yards_allowed,turnovers,possession_time,pass_yards,rush_yards,third_down_pct,redzone_pct,point_diff,ypp,result,is_champion
Lions,2020,13,460,389,1,1662,400,60,0.5454545454545454,1.0,4,6.96969696969697,1,0
Lions,2020,12,388,384,3,2024,279,109,0.46153846153846156,0.75,-16,5.105263157894737,0,0
Lions,2020,11,185,374,1,1392,145,40,0.21428571428571427,0.0,-20,3.3636363636363638,0,0
Lions,2020,10,372,464,0,1457,267,105,0.4,0.5,3,6.763636363636364,1,0
Lions,2020,9,421,487,3,1840,292,129,0.5,0.4,-14,5.6891891891891895,0,0
Lions,2020,8,326,366,2,1334,297,29,0.5,0.6666666666666666,-20,5.433333333333334,0,0
Packers,2020,17,316,356,1,1471,237,79,0.5714285714285714,1.0,19,7.181818181818182,1,0
Packers,2020,16,448,260,1,2197,214,234,0.5,0.8,26,7.111111111111111,1,0
Packers,2020,15,291,364,0,1749,96,195,0.4166666666666667,1.0,8,4.770491803278689,1,0
Packers,2020,14,410,293,0,2130,290,120,0.7272727272727273,1.0,7,6.40625,1,0
Packers,2020,13,437,278,0,1899,288,149,0.4166666666666667,1.0,14,7.163934426229508,1,0
Packers,2020,12,393,350,0,2264,211,182,0.5454545454545454,0.8,16,5.779411764705882,1,0
Packers,2020,11,367,420,4,1669,301,66,0.4444444444444444,0.75,-3,6.43859649122807,0,0
Packers,2020,10,395,260,2,1901,315,80,0.38461538461538464,0.6666666666666666,4,6.583333333333333,1,0
Packers,2020,9,405,337,0,2190,294,111,0.5,0.6666666666666666,17,6.428571428571429,1,0
Packers,2020,8,400,324,1,1932,291,109,0.45454545454545453,1.0,-6,6.0606060606060606,0,0
Panthers,2020,17,320,347,5,1746,246,74,0.1111111111111111,0.25,-26,5.333333333333333,0,0
Panthers,2020,16,280,386,2,2136,167,113,0.4,0.6666666666666666,7,4.17910447761194,1,0
Panthers,2020,15,364,291,1,1851,249,115,0.3333333333333333,0.2,-8,5.6,0,0
Panthers,2020,14,370,365,0,1828,245,125,0.42857142857142855,0.6,-5,5.6923076923076925,0,0
Panthers,2020,12,374,387,1,1727,267,107,0.42857142857142855,0.0,-1,5.84375,0,0
Panthers,2020,11,374,185,2,2208,258,116,0.3333333333333333,0.4,20,5.3428571428571425,1,0
Panthers,2020,10,187,544,1,1435,122,65,0.1111111111111111,1.0,-23,3.978723404255319,0,0
Panthers,2020,9,435,397,0,2281,331,104,0.4375,1.0,-2,5.723684210526316,0,0
Panthers,2020,8,304,401,1,1410,157,147,0.2,1.0,-8,5.846153846153846,0,0
Panthers,2020,7,283,415,0,1519,246,37,0.6666666666666666,1.0,-3,6.5813953488372094,0,0
Patriots,2020,17,404,350,0,1588,238,166,0.5,1.0,14,6.412698412698413,1,0
Patriots,2020,16,201,474,0,1219,56,145,0.3333333333333333,1.0,-29,4.1875,0,0
Patriots,2020,15,303,383,1,1354,186,117,0.2222222222222222,0.0,-10,5.826923076923077,0,0
Patriots,2020,14,220,318,1,1694,113,107,0.23076923076923078,0.0,-21,3.793103448275862,0,0
Patriots,2020,13,291,258,0,2021,126,165,0.42857142857142855,0.6,45,4.409090909090909,1,0
Patriots,2020,12,179,298,2,1552,69,110,0.36363636363636365,0.6666666666666666,3,3.5098039215686274,1,0
Patriots,2020,11,435,399,0,1938,349,86,0.5384615384615384,0.5,-7,6.590909090909091,0,0
Patriots,2020,10,308,357,0,1646,135,173,0.45454545454545453,0.6666666666666666,6,5.310344827586207,1,0
Patriots,2020,9,433,322,0,2218,274,159,0.5714285714285714,0.75,3,5.697368421052632,1,0
Patriots,2020,8,349,339,1,1846,161,188,0.5,0.3333333333333333,-3,5.721311475409836,0,0
Raiders,2020,17,465,446,4,1600,359,106,0.38461538461538464,0.5,1,7.265625,1,0
Raiders,2020,16,418,383,1,1619,314,104,0.0,0.25,-1,6.852459016393443,0,0
Raiders,2020,15,449,402,1,2251,276,173,0.38461538461538464,0.5,-3,5.986666666666666,0,0
Raiders,2020,14,424,456,3,1885,345,79,0.6666666666666666,0.4,-17,6.235294117647059,0,0
Raiders,2020,13,440,376,2,1861,368,72,0.42857142857142855,0.6666666666666666,3,5.945945945945946,1,0
Raiders,2020,12,243,304,5,1502,203,40,0.25,0.0,-37,4.189655172413793,0,0
Raiders,2020,11,364,460,1,1675,275,89,0.6666666666666666,0.8,-4,6.385964912280702,0,0
Raiders,2020,10,357,313,0,2198,154,203,0.46153846153846156,0.6,25,5.409090909090909,1,0
Raiders,2020,9,320,440,1,1516,160,160,0.5,0.6666666666666666,5,6.4,1,0
Raiders,2020,8,309,223,0,2263,100,209,0.5714285714285714,0.25,10,4.352112676056338,1,0
Rams,2020,17,333,214,2,2273,223,110,0.4,0.0,11,4.757142857142857,1,0
Rams,2020,16,334,292,1,1970,216,118,0.47368421052631576,0.0,-11,4.453333333333333,0,0
Rams,2020,15,303,289,1,1545,189,114,0.18181818181818182,0.6666666666666666,-3,5.410714285714286,0,0
Rams,2020,14,318,220,1,1906,132,186,0.21428571428571427,0.6666666666666666,21,5.129032258064516,1,0
Rams,2020,13,463,232,1,2333,344,119,0.6,0.5,10,5.860759493670886,1,0
Rams,2020,12,308,345,4,1557,182,126,0.3076923076923077,1.0,-3,5.049180327868853,0,0
Rams,2020,11,413,251,2,1993,376,37,0.5333333333333333,1.0,3,5.816901408450704,1,0
Rams,2020,10,389,333,1,2016,283,106,0.6,0.75,7,5.63768115942029,1,0
Rams,2020,8,471,145,4,2190,340,131,0.4117647058823529,0.5,-11,5.119565217391305,0,0
Rams,2020,7,371,279,1,1955,211,160,0.3076923076923077,0.75,14,5.455882352941177,1,0
Ravens,2020,17,525,195,1,2431,121,404,0.6470588235294118,0.75,35,7.191780821917808,1,0
Ravens,2020,16,432,269,1,2109,183,249,0.7272727272727273,0.5,14,6.545454545454546,1,0
Ravens,2020,15,409,267,1,1908,250,159,0.6666666666666666,1.0,26,6.390625,1,0
Ravens,2020,14,385,493,0,1683,154,231,0.5454545454545454,1.0,5,6.754385964912281,1,0
Ravens,2020,13,401,388,1,1654,107,294,0.45454545454545453,0.25,17,7.425925925925926,1,0
Ravens,2020,12,219,334,2,1581,90,129,0.23076923076923078,0.5,-5,4.469387755102041,0,0
Ravens,2020,11,306,423,1,1866,177,129,0.6,0.25,-6,4.857142857142857,0,0
Ravens,2020,10,357,308,1,1954,242,115,0.46153846153846156,0.6666666666666666,-6,5.578125,0,0
Ravens,2020,9,266,339,1,2006,156,110,0.38461538461538464,0.6666666666666666,14,4.222222222222222,1,0
Ravens,2020,8,457,221,4,2122,192,265,0.5333333333333333,0.6,-4,5.784810126582278,0,0
Saints,2020,17,347,320,0,1854,191,156,0.42857142857142855,0.8,26,5.421875,1,0
Saints,2020,16,583,364,2,2207,319,264,0.5555555555555556,0.8571428571428571,19,7.986301369863014,1,0
Saints,2020,15,285,411,1,1126,225,60,0.09090909090909091,1.0,-3,5.480769230769231,0,0
Saints,2020,14,358,413,2,1784,262,96,0.4166666666666667,1.0,-3,5.682539682539683,0,0
Saints,2020,13,424,332,1,2214,217,207,0.47058823529411764,0.6,5,5.653333333333333,1,0
Saints,2020,12,292,112,1,2146,63,229,0.4666666666666667,1.0,28,4.634920634920635,1,0
Saints,2020,11,376,248,1,2021,210,166,0.36363636363636365,0.75,15,6.064516129032258,1,0
Saints,2020,10,237,281,2,1626,123,114,0.16666666666666666,0.75,14,4.232142857142857,1,0
Saints,2020,9,420,194,2,2404,282,138,0.6428571428571429,0.7142857142857143,35,5.7534246575342465,1,0
Saints,2020,8,394,329,0,2115,272,122,0.15384615384615385,0.25,3,5.472222222222222,1,0
Seahawks,2020,17,280,328,0,1660,159,121,0.3333333333333333,0.6,3,4.3076923076923075,1,0
Seahawks,2020,16,292,334,0,1630,197,95,0.47058823529411764,0.6666666666666666,11,4.786885245901639,1,0
Seahawks,2020,15,302,353,1,1664,121,181,0.4166666666666667,1.0,5,5.69811320754717,1,0
Seahawks,2020,14,410,185,1,2068,236,174,0.5454545454545454,0.8333333333333334,37,5.942028985507246,1,0
Seahawks,2020,13,327,290,2,1811,216,111,0.3076923076923077,0.0,-5,4.671428571428572,0,0
Seahawks,2020,12,301,250,0,1977,225,76,0.2,0.5,6,4.777777777777778,1,0
Seahawks,2020,11,347,314,0,2107,182,165,0.5714285714285714,0.5,7,5.596774193548387,1,0
Seahawks,2020,10,333,389,3,1584,220,113,0.5,0.3333333333333333,-7,5.123076923076923,0,0
Seahawks,2020,9,419,420,4,1679,362,57,0.25,0.75,-10,6.650793650793651,0,0
Seahawks,2020,8,350,351,0,1858,249,101,0.6,1.0,10,5.223880597014926,1,0
Steelers,2020,17,394,358,1,1670,309,85,0.47058823529411764,0.5,-2,6.061538461538461,0,0
Steelers,2020,16,354,365,0,1652,332,22,0.36363636363636365,0.6666666666666666,4,5.53125,1,0
Steelers,2020,15,244,230,3,1677,158,86,0.25,0.5,-10,3.935483870967742,0,0
Steelers,2020,14,224,334,2,1485,177,47,0.1,1.0,-11,4.072727272727272,0,0
Steelers,2020,13,326,318,1,1774,305,21,0.4,0.3333333333333333,-6,4.865671641791045,0,0
Steelers,2020,12,334,219,2,2019,266,68,0.42857142857142855,0.25,5,4.704225352112676,1,0
Steelers,2020,11,373,206,1,2189,267,106,0.4117647058823529,1.0,24,5.109589041095891,1,0
Steelers,2020,10,377,324,0,1828,333,44,0.375,0.8,26,5.712121212121212,1,0
Steelers,2020,9,355,364,0,1596,309,46,0.38461538461538464,0.6666666666666666,5,5.634920634920635,1,0
Steelers,2020,8,221,457,1,1478,173,48,0.3333333333333333,1.0,4,4.42,1,0
Texans,2020,17,457,492,1,1736,361,96,0.4166666666666667,0.4,-3,7.491803278688525,0,0
Texans,2020,16,488,540,1,1430,322,166,0.4444444444444444,0.6666666666666666,-6,9.568627450980392,0,0
Texans,2020,15,425,350,2,1850,342,83,0.5333333333333333,0.25,-7,6.343283582089552,0,0
Texans,2020,14,263,410,2,1826,155,108,0.5,0.5,-29,4.109375,0,0
Texans,2020,13,398,371,2,1588,308,90,0.38461538461538464,0.5,-6,6.419354838709677,0,0
Texans,2020,12,384,388,1,1576,307,77,0.3333333333333333,0.3333333333333333,16,7.68,1,0
Texans,2020,11,399,435,0,1662,344,55,0.45454545454545453,0.75,7,7.125,1,0
Texans,2020,10,243,356,0,1600,153,90,0.5,0.5,-3,4.5,0,0
Texans,2020,9,374,403,1,1673,267,107,0.4,0.5,2,6.032258064516129,1,0
Texans,2020,7,365,379,1,1866,286,79,0.42857142857142855,0.5,-15,5.703125,0,0
Titans,2020,17,492,457,1,1864,204,288,0.7,0.8,3,7.0285714285714285,1,0
Titans,2020,16,260,448,2,1403,104,156,0.45454545454545453,0.5,-26,4.7272727272727275,0,0
Titans,2020,15,463,430,0,1701,268,195,0.8181818181818182,1.0,21,7.015151515151516,1,0
Titans,2020,14,454,354,1,1903,205,249,0.3333333333333333,0.6666666666666666,21,6.984615384615385,1,0
Titans,2020,13,431,458,3,1394,369,62,0.2,0.8,-6,6.53030303030303,0,0
Titans,2020,12,449,336,0,2133,220,229,0.4166666666666667,0.8,19,6.602941176470588,1,0
Titans,2020,11,423,306,1,2013,250,173,0.4166666666666667,0.4,6,6.220588235294118,1,0
Titans,2020,10,294,430,0,1722,137,157,0.3,0.5,-17,4.9,0,0
Titans,2020,9,228,375,0,1566,136,92,0.4,1.0,7,4.1454545454545455,1,0
Titans,2020,8,441,367,1,1443,223,218,0.5555555555555556,0.75,-11,7.35,0,0
Vikings,2020,17,508,417,0,2113,383,125,0.3076923076923077,0.5,2,6.864864864864865,1,0
Vikings,2020,16,364,583,0,1393,274,90,0.3333333333333333,1.0,-19,6.066666666666666,0,0
Vikings,2020,15,407,397,1,1621,249,158,0.36363636363636365,0.5,-6,6.166666666666667,0,0
Vikings,2020,14,335,303,1,2343,173,162,0.3333333333333333,0.5,-12,4.407894736842105,0,0
Vikings,2020,13,420,390,2,2253,275,145,0.4375,0.5,3,4.9411764705882355,1,0
Vikings,2020,12,387,374,3,1873,291,96,0.46153846153846156,0.75,1,5.450704225352113,1,0
Vikings,2020,11,430,376,2,1909,305,125,0.6,1.0,-3,7.049180327868853,0,0
Vikings,2020,10,385,149,2,2150,286,99,0.5333333333333333,0.6666666666666666,6,5.5,1,0
Vikings,2020,9,487,421,0,1631,212,275,0.4,0.75,14,8.854545454545455,1,0
Vikings,2020,8,324,400,0,1668,151,173,0.5,1.0,6,6.612244897959184,1,0
49ers,2021,18,449,265,2,2204,314,135,0.6428571428571429,0.5,3,6.701492537313433,1,0
49ers,2021,17,416,222,1,1769,241,175,0.38461538461538464,0.25,16,6.819672131147541,1,0
49ers,2021,16,389,278,2,1831,306,83,0.375,0.5,-3,6.706896551724138,0,0
49ers,2021,15,397,275,1,1827,235,162,0.5454545454545454,0.8,18,7.089285714285714,1,0
49ers,2021,14,355,397,0,2030,255,100,0.3333333333333333,0.5,3,5.144927536231884,1,0
49ers,2021,13,365,327,3,1608,294,71,0.3,0.5,-7,6.517857142857143,0,0
49ers,2021,12,423,323,1,2227,215,208,0.4166666666666667,0.75,8,6.313432835820896,1,0
49ers,2021,11,333,200,0,2302,162,171,0.5,0.6666666666666666,20,5.045454545454546,1,0
49ers,2021,10,335,278,0,2343,179,156,0.5714285714285714,1.0,21,5.234375,1,0
49ers,2021,9,337,437,3,1393,298,39,0.4,0.6666666666666666,-14,6.017857142857143,0,0
Bears,2021,18,356,331,2,2207,266,90,0.3333333333333333,0.0,-14,4.45,0,0
Bears,2021,17,249,155,2,1808,162,87,0.375,0.6,26,3.830769230769231,1,0
Bears,2021,16,317,331,0,2305,229,88,0.5,0.5,1,4.594202898550725,1,0
Bears,2021,15,370,193,3,1755,255,115,0.16666666666666666,0.2,-8,5.285714285714286,0,0
Bears,2021,14,347,439,3,1500,210,137,0.38461538461538464,0.0,-15,5.982758620689655,0,0
Bears,2021,13,329,257,4,2085,217,112,0.4,1.0,-11,4.633802816901408,0,0
Bears,2021,12,378,239,1,1976,310,68,0.38461538461538464,0.3333333333333333,2,5.478260869565218,1,0
Bears,2021,11,353,299,1,1270,261,92,0.18181818181818182,0.0,-3,6.192982456140351,0,0
Bears,2021,9,414,280,2,1555,278,136,0.3333333333333333,0.5,-2,7.137931034482759,0,0
Bears,2021,8,324,467,1,2209,148,176,0.5333333333333333,0.3333333333333333,-11,4.835820895522388,0,0
Bengals,2021,18,182,376,0,1581,103,79,0.35714285714285715,0.5,-5,3.5686274509803924,0,0
Bengals,2021,17,475,414,0,1746,415,60,0.4,0.6666666666666666,3,7.5396825396825395,1,0
Bengals,2021,16,575,334,0,2223,498,77,0.5,0.5714285714285714,20,8.214285714285714,1,0
Bengals,2021,15,249,292,0,1639,136,113,0.3076923076923077,0.0,5,4.882352941176471,1,0
Bengals,2021,14,397,355,2,2057,311,86,0.3076923076923077,0.2,-3,6.107692307692307,0,0
Bengals,2021,13,356,363,4,1874,260,96,0.5,0.6666666666666666,-19,5.014084507042254,0,0
Bengals,2021,12,370,301,1,2120,172,198,0.45454545454545453,0.75,31,5.6923076923076925,1,0
Bengals,2021,11,288,278,1,2240,129,159,0.5,1.0,19,4.114285714285714,1,0
Bengals,2021,9,348,361,3,2122,263,85,0.2727272727272727,0.5,-25,4.9714285714285715,0,0
Bengals,2021,8,318,511,1,1419,277,41,0.4,0.6666666666666666,-3,5.888888888888889,0,0
Bills,2021,18,424,53,0,2220,254,170,0.4444444444444444,0.75,17,5.367088607594937,1,0
Bills,2021,17,351,265,3,2167,118,233,0.5833333333333334,0.8,14,4.943661971830986,1,0
Bills,2021,16,428,288,0,2109,314,114,0.5,0.5714285714285714,12,5.706666666666667,1,0
Bills,2021,15,312,275,1,1715,193,119,0.42857142857142855,0.8,17,4.8,1,0
Bills,2021,14,466,488,1,1941,293,173,0.15384615384615385,0.6,-6,6.131578947368421,0,0
Bills,2021,13,230,241,1,1679,131,99,0.3076923076923077,0.25,-4,4.035087719298246,0,0
Bills,2021,12,361,190,2,2078,248,113,0.6153846153846154,0.5,25,5.82258064516129,1,0
Bills,2021,11,311,370,4,1333,220,91,0.5,1.0,-26,5.7592592592592595,0,0
Bills,2021,10,489,366,2,1647,350,139,0.5714285714285714,0.8571428571428571,28,9.055555555555555,1,0
Bills,2021,9,301,218,3,1838,229,72,0.4,0.0,-3,4.630769230769231,0,0
Broncos,2021,18,364,390,1,1616,173,191,0.5833333333333334,0.3333333333333333,-4,6.7407407407407405,0,0
Broncos,2021,17,319,341,1,1784,236,83,0.2727272727272727,0.3333333333333333,-21,5.696428571428571,0,0
Broncos,2021,16,158,342,0,1403,140,18,0.1,1.0,-4,3.95,0,0
Broncos,2021,15,292,249,1,1961,159,133,0.4375,0.0,-5,4.112676056338028,0,0
Broncos,2021,14,358,316,0,1927,174,184,0.6666666666666666,1.0,28,5.507692307692308,1,0
Broncos,2021,13,404,267,3,2010,250,154,0.2857142857142857,0.3333333333333333,-13,5.611111111111111,0,0
Broncos,2021,12,302,357,1,1777,155,147,0.7272727272727273,1.0,15,5.11864406779661,1,0
Broncos,2021,10,308,386,1,1502,212,96,0.09090909090909091,0.2,-17,5.6,0,0
Broncos,2021,9,407,290,0,2472,217,190,0.5333333333333333,0.6666666666666666,14,5.575342465753424,1,0
Broncos,2021,8,273,342,1,1690,190,83,0.5384615384615384,1.0,7,5.352941176470588,1,0
Browns,2021,18,376,182,2,2019,171,205,0.5,0.5,5,5.696969696969697,1,0
Browns,2021,17,232,299,2,1505,139,93,0.29411764705882354,1.0,-12,3.462686567164179,0,0
Browns,2021,16,408,311,4,1901,189,219,0.5833333333333334,0.6,-2,6.181818181818182,0,0
Browns,2021,15,236,328,0,1596,147,89,0.42857142857142855,1.0,-2,4.37037037037037,0,0
Browns,2021,14,290,389,1,2030,190,100,0.46153846153846156,1.0,2,4.754098360655738,1,0
Browns,2021,12,262,303,2,1376,222,40,0.3076923076923077,0.0,-6,4.5964912280701755,0,0
Browns,2021,11,349,245,2,2096,165,184,0.38461538461538464,1.0,3,5.287878787878788,1,0
Browns,2021,10,217,452,1,1558,118,99,0.09090909090909091,0.5,-38,3.7413793103448274,0,0
Browns,2021,9,361,348,0,1478,208,153,0.3333333333333333,0.5,25,7.8478260869565215,1,0
Browns,2021,8,306,370,1,1695,210,96,0.3,0.5,-5,5.275862068965517,0,0
Buccaneers,2021,18,409,317,0,1495,324,85,0.36363636363636365,1.0,24,6.816666666666666,1,0
Buccaneers,2021,17,467,374,1,1983,405,62,0.6,0.6666666666666666,4,6.486111111111111,1,0
Buccaneers,2021,16,391,273,0,2004,232,159,0.5,0.5,26,6.306451612903226,1,0
Buccaneers,2021,15,302,212,2,1815,184,118,0.3157894736842105,0.0,-9,4.136986301369863,0,0
Buccaneers,2021,14,488,466,0,1928,351,137,0.5,0.5,6,6.337662337662338,1,0
Buccaneers,2021,13,425,380,1,1634,368,57,0.6153846153846154,0.75,13,6.25,1,0
Buccaneers,2021,12,359,392,2,1799,217,142,0.25,0.8,7,5.698412698412699,1,0
Buccaneers,2021,11,402,215,1,2139,308,94,0.46153846153846156,0.6,20,5.2894736842105265,1,0
Buccaneers,2021,10,273,320,2,1252,220,53,0.4,0.3333333333333333,-10,5.808510638297872,0,0
Buccaneers,2021,8,421,361,3,1604,350,71,0.6153846153846154,1.0,-9,7.258620689655173,0,0
Cardinals,2021,18,305,431,1,2149,187,118,0.5,0.3333333333333333,-8,4.236111111111111,0,0
Cardinals,2021,17,399,301,0,2082,272,127,0.4375,0.5,3,5.541666666666667,1,0
Cardinals,2021,16,378,346,0,1471,245,133,0.46153846153846156,0.5,-6,5.90625,0,0
Cardinals,2021,15,398,338,1,1688,293,105,0.4666666666666667,0.0,-18,5.4520547945205475,0,0
Cardinals,2021,14,447,356,2,1856,344,103,0.5333333333333333,0.5,-7,5.96,0,0
Cardinals,2021,13,257,329,0,1515,120,137,0.45454545454545453,0.5,11,5.03921568627451,1,0
Cardinals,2021,11,413,266,0,2422,318,95,0.5,0.75,10,5.227848101265823,1,0
Cardinals,2021,10,169,341,2,1338,104,65,0.3076923076923077,1.0,-24,3.188679245283019,0,0
Cardinals,2021,9,437,337,0,2207,274,163,0.4666666666666667,0.6666666666666666,14,6.426470588235294,1,0
Cardinals,2021,8,334,335,3,1345,260,74,0.4,0.75,-3,6.072727272727272,0,0
Chargers,2021,18,440,346,2,1879,355,85,0.2222222222222222,1.0,-3,5.0,0,0
Chargers,2021,17,341,319,0,1816,237,104,0.6,0.5,21,5.166666666666667,1,0
Chargers,2021,16,417,437,3,1508,328,89,0.6666666666666666,0.75,-12,7.315789473684211,0,0
Chargers,2021,15,428,496,2,1983,236,192,0.46153846153846156,0.5714285714285714,-6,5.487179487179487,0,0
Chargers,2021,14,423,316,0,2060,271,152,0.5384615384615384,0.5,16,6.042857142857143,1,0
Chargers,2021,13,363,356,3,1726,284,79,0.3076923076923077,1.0,19,5.950819672131147,1,0
Chargers,2021,12,357,302,2,1823,285,72,0.5,0.6666666666666666,-15,5.578125,0,0
Chargers,2021,11,533,300,1,1906,374,159,0.5833333333333334,0.5714285714285714,4,7.72463768115942,1,0
Chargers,2021,10,253,381,1,1425,171,82,0.4166666666666667,0.6666666666666666,-7,4.6,0,0
Chargers,2021,9,445,331,0,2017,356,89,0.5,0.5,3,6.846153846153846,1,0
Chiefs,2021,18,390,364,0,1984,255,135,0.5714285714285714,0.5,4,5.27027027027027,1,0
Chiefs,2021,17,414,475,0,1854,259,155,0.5454545454545454,0.75,-3,7.137931034482759,0,0
Chiefs,2021,16,381,303,0,2082,254,127,0.36363636363636365,0.6666666666666666,26,5.686567164179104,1,0
Chiefs,2021,15,496,428,2,1692,410,86,0.5833333333333334,0.5,6,7.294117647058823,1,0
Chiefs,2021,14,372,290,0,2015,240,132,0.6923076923076923,0.75,39,6.526315789473684,1,0
Chiefs,2021,13,267,404,1,1590,178,89,0.4166666666666667,0.5,13,4.944444444444445,1,0
Chiefs,2021,11,370,276,2,1847,244,126,0.3333333333333333,0.6666666666666666,10,5.606060606060606,1,0
Chiefs,2021,10,516,299,1,2126,422,94,0.6,0.75,27,6.7894736842105265,1,0
Chiefs,2021,9,237,301,0,1707,160,77,0.35714285714285715,0.5,6,3.761904761904762,1,0
Chiefs,2021,8,368,300,2,2078,261,107,0.4166666666666667,0.3333333333333333,3,4.779220779220779,1,0
Colts,2021,18,233,318,2,1601,139,94,0.3333333333333333,0.3333333333333333,-15,4.39622641509434,0,0
Colts,2021,17,262,326,0,1737,140,122,0.2727272727272727,1.0,-3,4.851851851851852,0,0
Colts,2021,16,346,378,0,2129,220,126,0.5333333333333333,0.5,6,5.492063492063492,1,0
Colts,2021,15,275,365,1,1822,49,226,0.2,0.5,10,5.288461538461538,1,0
Colts,2021,13,389,141,1,2495,151,238,0.5384615384615384,0.6666666666666666,31,5.47887323943662,1,0
Colts,2021,12,392,359,5,1801,285,107,0.45454545454545453,1.0,-7,5.850746268656716,0,0
Colts,2021,11,370,311,0,2267,106,264,0.6666666666666666,0.6666666666666666,26,5.606060606060606,1,0
Colts,2021,10,295,331,0,1936,168,127,0.26666666666666666,0.25,6,4.758064516129032,1,0
Colts,2021,9,532,486,0,1827,272,260,0.5,0.75,15,8.721311475409836,1,0
Colts,2021,8,307,340,3,1858,224,83,0.4375,0.8,-3,4.263888888888889,0,0
Commanders,2021,18,325,177,0,1937,99,226,0.23076923076923078,0.3333333333333333,15,5.603448275862069,1,0
Commanders,2021,17,312,330,1,1671,218,94,0.6,0.3333333333333333,-4,5.114754098360656,0,0
Commanders,2021,16,257,497,2,1709,172,85,0.23076923076923078,1.0,-42,4.508771929824562,0,0
Commanders,2021,15,237,519,0,1483,174,63,0.46153846153846156,0.6666666666666666,-10,4.388888888888889,0,0
Commanders,2021,14,224,323,4,1531,124,100,0.21428571428571427,1.0,-7,3.6129032258064515,0,0
Commanders,2021,13,298,310,1,2023,186,112,0.5384615384615384,1.0,2,4.885245901639344,1,0
Commanders,2021,12,371,267,1,2500,219,152,0.38461538461538464,0.5,2,4.69620253164557,1,0
Commanders,2021,11,369,297,1,2153,179,190,0.46153846153846156,0.5,6,5.676923076923077,1,0
Commanders,2021,10,320,273,1,2348,226,94,0.5789473684210527,0.5,10,4.507042253521127,1,0
Commanders,2021,8,342,273,2,1910,230,112,0.35714285714285715,0.0,-7,5.029411764705882,0,0
Cowboys,2021,18,475,315,0,1657,304,171,0.6153846153846154,1.0,25,7.786885245901639,1,0
Cowboys,2021,17,301,399,1,1518,256,45,0.2727272727272727,1.0,-3,5.280701754385965,0,0
Cowboys,2021,16,497,257,0,1891,389,108,0.6666666666666666,1.0,42,6.808219178082192,1,0
Cowboys,2021,15,328,302,1,2003,203,125,0.5714285714285714,0.4,15,4.685714285714286,1,0
Cowboys,2021,14,323,224,2,2069,201,122,0.3888888888888889,0.16666666666666666,7,4.141025641025641,1,0
Cowboys,2021,13,377,405,1,1686,231,146,0.15384615384615385,0.5,10,5.8,1,0
Cowboys,2021,12,437,509,0,1590,373,64,0.23076923076923078,0.6666666666666666,-3,6.426470588235294,0,0
Cowboys,2021,11,276,370,3,1753,194,82,0.3333333333333333,0.0,-10,4.3125,0,0
Cowboys,2021,10,431,214,1,2261,317,114,0.42857142857142855,1.0,40,5.986111111111111,1,0
Cowboys,2021,9,290,407,2,1128,212,78,0.38461538461538464,1.0,-14,5.087719298245614,0,0
Dolphins,2021,18,298,379,0,2016,103,195,0.4666666666666667,0.6666666666666666,9,4.515151515151516,1,0
Dolphins,2021,17,256,308,2,1608,182,74,0.25,0.0,-31,4.338983050847458,0,0
Dolphins,2021,16,259,164,1,2036,173,86,0.3333333333333333,0.3333333333333333,17,4.389830508474576,1,0
Dolphins,2021,15,379,228,3,2062,196,183,0.4166666666666667,0.8,7,5.414285714285715,1,0
Dolphins,2021,13,297,250,0,1840,229,68,0.4,1.0,11,4.367647058823529,1,0
Dolphins,2021,12,315,198,1,2254,204,111,0.42857142857142855,0.75,23,4.375,1,0
Dolphins,2021,11,388,380,1,2015,273,115,0.5714285714285714,0.5,7,5.791044776119403,1,0
Dolphins,2021,10,350,304,0,1692,290,60,0.23076923076923078,0.25,12,5.645161290322581,1,0
Dolphins,2021,9,262,272,5,1904,215,47,0.5625,1.0,8,3.638888888888889,1,0
Dolphins,2021,8,262,351,2,1753,194,68,0.2857142857142857,0.3333333333333333,-15,4.09375,0,0
Eagles,2021,18,315,475,1,1943,166,149,0.5555555555555556,0.6666666666666666,-25,4.5,0,0
Eagles,2021,17,330,312,0,1929,212,118,0.3333333333333333,1.0,4,5.409836065573771,1,0
Eagles,2021,16,324,192,0,1748,194,130,0.38461538461538464,0.5,24,5.4,1,0
Eagles,2021,15,519,237,2,2117,281,238,0.5384615384615384,0.5,10,7.414285714285715,1,0
Eagles,2021,13,418,281,0,2136,233,185,0.46153846153846156,0.3333333333333333,15,6.147058823529412,1,0
Eagles,2021,12,332,264,4,1678,124,208,0.36363636363636365,0.5,-6,5.107692307692307,0,0
Eagles,2021,11,380,323,1,2221,138,242,0.5714285714285714,0.5,11,4.935064935064935,1,0
Eagles,2021,10,386,308,1,2098,170,216,0.46153846153846156,0.3333333333333333,17,6.03125,1,0
Eagles,2021,9,331,445,0,1583,155,176,0.6666666666666666,0.6666666666666666,-3,5.807017543859649,0,0
Eagles,2021,8,350,228,0,2100,114,236,0.5,0.8,38,5.645161290322581,1,0
Falcons,2021,18,257,369,3,1243,195,62,0.3,0.6666666666666666,-10,5.354166666666667,0,0
Falcons,2021,17,265,351,1,1433,169,96,0.14285714285714285,0.25,-14,5.3,0,0
Falcons,2021,16,254,338,1,1315,207,47,0.25,1.0,4,5.644444444444445,1,0
Falcons,2021,15,275,397,1,1773,213,62,0.38461538461538464,0.2,-18,4.741379310344827,0,0
